REGION,WEEK,YEAR,TOTAL,TOTAL A,TOTAL B,PERCENT POSITIVE,PERCENT A,PERCENT B,SEASON
South Carolina,8,2019,845.0,144.0,0.0,17.04,17.04,0.0,WINTER
South Dakota,8,2019,75.0,6.0,1.0,9.33,8.0,1.33,WINTER
Tennessee,8,2019,220.0,26.0,4.0,13.64,11.82,1.82,WINTER
Texas,8,2019,5597.0,1555.0,111.0,29.77,27.78,1.98,WINTER
Utah,8,2019,1981.0,596.0,28.0,31.5,30.09,1.41,WINTER
Vermont,8,2019,359.0,105.0,2.0,29.81,29.25,0.56,WINTER
Virginia,8,2019,922.0,285.0,4.0,31.34,30.91,0.43,WINTER
Washington,8,2019,1889.0,426.0,5.0,22.82,22.55,0.26,WINTER
West Virginia,8,2019,1317.0,344.0,4.0,26.42,26.12,0.3,WINTER
Wisconsin,8,2019,2252.0,578.0,18.0,26.47,25.67,0.8,WINTER
Alabama,9,2019,931.0,154.0,10.0,17.62,16.54,1.07,WINTER
Arizona,9,2019,627.0,53.0,0.0,8.45,8.45,0.0,WINTER
Arkansas,9,2019,686.0,326.0,10.0,48.98,47.52,1.46,WINTER
California,9,2019,1181.0,206.0,6.0,17.95,17.44,0.51,WINTER
Colorado,9,2019,1360.0,442.0,33.0,34.93,32.5,2.43,WINTER
Connecticut,9,2019,1035.0,198.0,4.0,19.52,19.13,0.39,WINTER
Delaware,9,2019,485.0,127.0,1.0,26.39,26.19,0.21,WINTER
Georgia,9,2019,1634.0,192.0,15.0,12.67,11.75,0.92,WINTER
Hawaii,9,2019,346.0,42.0,1.0,12.43,12.14,0.29,WINTER
Idaho,9,2019,138.0,25.0,3.0,20.29,18.12,2.17,WINTER
Illinois,9,2019,619.0,134.0,8.0,22.94,21.65,1.29,WINTER
Indiana,9,2019,602.0,191.0,0.0,31.73,31.73,0.0,WINTER
Iowa,9,2019,559.0,237.0,0.0,42.4,42.4,0.0,WINTER
Kansas,9,2019,153.0,27.0,7.0,22.22,17.65,4.58,WINTER
Kentucky,9,2019,926.0,110.0,1.0,11.99,11.88,0.11,WINTER
Louisiana,9,2019,805.0,180.0,5.0,22.98,22.36,0.62,WINTER
Maine,9,2019,176.0,47.0,0.0,26.7,26.7,0.0,WINTER
Maryland,9,2019,439.0,129.0,0.0,29.38,29.38,0.0,WINTER
Massachusetts,9,2019,1249.0,229.0,14.0,19.46,18.33,1.12,WINTER
Michigan,9,2019,2000.0,435.0,34.0,23.45,21.75,1.7,WINTER
Minnesota,9,2019,640.0,138.0,2.0,21.88,21.56,0.31,WINTER
Mississippi,9,2019,137.0,25.0,2.0,19.71,18.25,1.46,WINTER
Missouri,9,2019,2291.0,714.0,8.0,31.51,31.17,0.35,WINTER
Montana,9,2019,474.0,265.0,4.0,56.75,55.91,0.84,WINTER
Nebraska,9,2019,211.0,26.0,0.0,12.32,12.32,0.0,WINTER
Nevada,9,2019,62.0,17.0,0.0,27.42,27.42,0.0,WINTER
New Mexico,9,2019,585.0,131.0,0.0,22.39,22.39,0.0,WINTER
New York,9,2019,4189.0,880.0,13.0,21.32,21.01,0.31,WINTER
North Carolina,9,2019,736.0,120.0,4.0,16.85,16.3,0.54,WINTER
North Dakota,9,2019,596.0,251.0,1.0,42.28,42.11,0.17,WINTER
Ohio,9,2019,4558.0,1478.0,27.0,33.02,32.43,0.59,WINTER
Oklahoma,9,2019,673.0,171.0,0.0,25.41,25.41,0.0,WINTER
Oregon,9,2019,1607.0,596.0,2.0,37.21,37.09,0.12,WINTER
Pennsylvania,9,2019,772.0,231.0,1.0,30.05,29.92,0.13,WINTER
South Carolina,9,2019,739.0,126.0,3.0,17.46,17.05,0.41,WINTER
South Dakota,9,2019,80.0,6.0,0.0,7.5,7.5,0.0,WINTER
Tennessee,9,2019,166.0,20.0,2.0,13.25,12.05,1.2,WINTER
Texas,9,2019,5363.0,1396.0,122.0,28.31,26.03,2.27,WINTER
Utah,9,2019,1990.0,605.0,27.0,31.76,30.4,1.36,WINTER
Vermont,9,2019,328.0,70.0,1.0,21.65,21.34,0.3,WINTER
Virginia,9,2019,953.0,275.0,12.0,30.12,28.86,1.26,WINTER
Washington,9,2019,2008.0,518.0,3.0,25.95,25.8,0.15,WINTER
West Virginia,9,2019,1219.0,241.0,3.0,20.02,19.77,0.25,WINTER
Wisconsin,9,2019,2801.0,916.0,10.0,33.06,32.7,0.36,WINTER
Alabama,10,2019,848.0,125.0,8.0,15.68,14.74,0.94,WINTER
Arizona,10,2019,579.0,50.0,0.0,8.64,8.64,0.0,WINTER
Arkansas,10,2019,729.0,361.0,7.0,50.48,49.52,0.96,WINTER
California,10,2019,1243.0,179.0,4.0,14.72,14.4,0.32,WINTER
Colorado,10,2019,1299.0,381.0,1.0,29.41,29.33,0.08,WINTER
Connecticut,10,2019,929.0,143.0,2.0,15.61,15.39,0.22,WINTER
Delaware,10,2019,468.0,115.0,2.0,25.0,24.57,0.43,WINTER
Georgia,10,2019,1530.0,124.0,20.0,9.41,8.1,1.31,WINTER
Hawaii,10,2019,296.0,34.0,0.0,11.49,11.49,0.0,WINTER
Idaho,10,2019,144.0,33.0,1.0,23.61,22.92,0.69,WINTER
Illinois,10,2019,643.0,164.0,5.0,26.28,25.51,0.78,WINTER
Indiana,10,2019,654.0,190.0,4.0,29.66,29.05,0.61,WINTER
Iowa,10,2019,688.0,265.0,0.0,38.52,38.52,0.0,WINTER
Kansas,10,2019,148.0,32.0,4.0,24.32,21.62,2.7,WINTER
Kentucky,10,2019,634.0,69.0,2.0,11.2,10.88,0.32,WINTER
Louisiana,10,2019,806.0,158.0,11.0,20.97,19.6,1.36,WINTER
Maine,10,2019,185.0,68.0,1.0,37.3,36.76,0.54,WINTER
Maryland,10,2019,482.0,132.0,1.0,27.59,27.39,0.21,WINTER
Massachusetts,10,2019,1102.0,185.0,12.0,17.88,16.79,1.09,WINTER
Michigan,10,2019,2392.0,622.0,31.0,27.3,26.0,1.3,WINTER
Minnesota,10,2019,711.0,130.0,3.0,18.71,18.28,0.42,WINTER
Mississippi,10,2019,130.0,14.0,1.0,11.54,10.77,0.77,WINTER
Missouri,10,2019,2516.0,659.0,5.0,26.39,26.19,0.2,WINTER
Montana,10,2019,486.0,162.0,9.0,35.19,33.33,1.85,WINTER
Nebraska,10,2019,211.0,29.0,0.0,13.74,13.74,0.0,WINTER
Nevada,10,2019,69.0,20.0,0.0,28.99,28.99,0.0,WINTER
New Mexico,10,2019,387.0,133.0,2.0,34.88,34.37,0.52,WINTER
New York,10,2019,4198.0,864.0,11.0,20.84,20.58,0.26,WINTER
North Carolina,10,2019,626.0,89.0,5.0,15.02,14.22,0.8,WINTER
North Dakota,10,2019,567.0,220.0,2.0,39.15,38.8,0.35,WINTER
Ohio,10,2019,4957.0,1616.0,41.0,33.43,32.6,0.83,WINTER
Oklahoma,10,2019,639.0,135.0,3.0,21.6,21.13,0.47,WINTER
Oregon,10,2019,1648.0,682.0,5.0,41.69,41.38,0.3,WINTER
Pennsylvania,10,2019,714.0,222.0,6.0,31.93,31.09,0.84,WINTER
South Carolina,10,2019,619.0,89.0,2.0,14.7,14.38,0.32,WINTER
South Dakota,10,2019,75.0,7.0,0.0,9.33,9.33,0.0,WINTER
Tennessee,10,2019,146.0,11.0,5.0,10.96,7.53,3.42,WINTER
Texas,10,2019,5072.0,1170.0,115.0,25.34,23.07,2.27,WINTER
Utah,10,2019,1692.0,452.0,13.0,27.48,26.71,0.77,WINTER
Vermont,10,2019,302.0,63.0,0.0,20.86,20.86,0.0,WINTER
Virginia,10,2019,716.0,194.0,9.0,28.35,27.09,1.26,WINTER
Washington,10,2019,2340.0,754.0,7.0,32.52,32.22,0.3,WINTER
West Virginia,10,2019,1120.0,180.0,2.0,16.25,16.07,0.18,WINTER
Wisconsin,10,2019,3425.0,1255.0,20.0,37.23,36.64,0.58,WINTER
Alabama,11,2019,861.0,101.0,5.0,12.31,11.73,0.58,WINTER
Arizona,11,2019,480.0,43.0,0.0,8.96,8.96,0.0,WINTER
Arkansas,11,2019,670.0,311.0,11.0,48.06,46.42,1.64,WINTER
California,11,2019,1224.0,145.0,8.0,12.5,11.85,0.65,WINTER
Colorado,11,2019,1152.0,283.0,17.0,26.04,24.57,1.48,WINTER
Connecticut,11,2019,926.0,143.0,8.0,16.31,15.44,0.86,WINTER
Delaware,11,2019,397.0,63.0,1.0,16.12,15.87,0.25,WINTER
Georgia,11,2019,1417.0,157.0,23.0,12.7,11.08,1.62,WINTER
Hawaii,11,2019,304.0,27.0,3.0,9.87,8.88,0.99,WINTER
Idaho,11,2019,147.0,48.0,3.0,34.69,32.65,2.04,WINTER
Illinois,11,2019,653.0,156.0,9.0,25.27,23.89,1.38,WINTER
Indiana,11,2019,647.0,206.0,3.0,32.3,31.84,0.46,WINTER
Iowa,11,2019,666.0,257.0,0.0,38.59,38.59,0.0,WINTER
Kansas,11,2019,140.0,28.0,10.0,27.14,20.0,7.14,WINTER
Kentucky,11,2019,679.0,66.0,4.0,10.31,9.72,0.59,WINTER
Louisiana,11,2019,648.0,94.0,6.0,15.43,14.51,0.93,WINTER
Maine,11,2019,200.0,65.0,5.0,35.0,32.5,2.5,WINTER
Maryland,11,2019,592.0,181.0,7.0,31.76,30.57,1.18,WINTER
Massachusetts,11,2019,1181.0,192.0,26.0,18.46,16.26,2.2,WINTER
Michigan,11,2019,2695.0,749.0,48.0,29.57,27.79,1.78,WINTER
Minnesota,11,2019,681.0,180.0,6.0,27.31,26.43,0.88,WINTER
Mississippi,11,2019,127.0,14.0,2.0,12.6,11.02,1.57,WINTER
Missouri,11,2019,2508.0,743.0,16.0,30.26,29.63,0.64,WINTER
Montana,11,2019,449.0,152.0,15.0,37.19,33.85,3.34,WINTER
Nebraska,11,2019,193.0,16.0,0.0,8.29,8.29,0.0,WINTER
Nevada,11,2019,46.0,9.0,0.0,19.57,19.57,0.0,WINTER
New Mexico,11,2019,338.0,144.0,0.0,42.6,42.6,0.0,WINTER
New York,11,2019,4142.0,921.0,12.0,22.53,22.24,0.29,WINTER
North Carolina,11,2019,566.0,73.0,7.0,14.13,12.9,1.24,WINTER
North Dakota,11,2019,424.0,142.0,2.0,33.96,33.49,0.47,WINTER
Ohio,11,2019,5096.0,1624.0,42.0,32.69,31.87,0.82,WINTER
Oklahoma,11,2019,564.0,117.0,0.0,20.74,20.74,0.0,WINTER
Oregon,11,2019,2227.0,895.0,8.0,40.55,40.19,0.36,WINTER
Pennsylvania,11,2019,768.0,202.0,2.0,26.56,26.3,0.26,WINTER
South Carolina,11,2019,566.0,77.0,4.0,14.31,13.6,0.71,WINTER
South Dakota,11,2019,81.0,8.0,0.0,9.88,9.88,0.0,WINTER
Tennessee,11,2019,168.0,25.0,7.0,19.05,14.88,4.17,WINTER
Texas,11,2019,3963.0,756.0,109.0,21.83,19.08,2.75,WINTER
Utah,11,2019,1453.0,342.0,13.0,24.43,23.54,0.89,WINTER
Vermont,11,2019,301.0,64.0,5.0,22.92,21.26,1.66,WINTER
Virginia,11,2019,749.0,183.0,9.0,25.63,24.43,1.2,WINTER
Washington,11,2019,2964.0,1018.0,20.0,35.02,34.35,0.67,WINTER
West Virginia,11,2019,971.0,146.0,4.0,15.45,15.04,0.41,WINTER
Wisconsin,11,2019,4193.0,1553.0,40.0,37.99,37.04,0.95,WINTER
Alabama,12,2019,729.0,46.0,4.0,6.86,6.31,0.55,SPRING
Arizona,12,2019,421.0,34.0,0.0,8.08,8.08,0.0,SPRING
Arkansas,12,2019,324.0,82.0,7.0,27.47,25.31,2.16,SPRING
California,12,2019,1222.0,158.0,7.0,13.5,12.93,0.57,SPRING
Colorado,12,2019,981.0,182.0,22.0,20.8,18.55,2.24,SPRING
Connecticut,12,2019,943.0,123.0,7.0,13.79,13.04,0.74,SPRING
Delaware,12,2019,334.0,59.0,1.0,17.96,17.66,0.3,SPRING
Georgia,12,2019,1373.0,154.0,20.0,12.67,11.22,1.46,SPRING
Hawaii,12,2019,330.0,29.0,0.0,8.79,8.79,0.0,SPRING
Idaho,12,2019,141.0,37.0,1.0,26.95,26.24,0.71,SPRING
Illinois,12,2019,526.0,98.0,9.0,20.34,18.63,1.71,SPRING
Indiana,12,2019,627.0,170.0,0.0,27.11,27.11,0.0,SPRING
Iowa,12,2019,458.0,169.0,0.0,36.9,36.9,0.0,SPRING
Kansas,12,2019,139.0,23.0,7.0,21.58,16.55,5.04,SPRING
Kentucky,12,2019,621.0,53.0,6.0,9.5,8.53,0.97,SPRING
Louisiana,12,2019,563.0,65.0,2.0,11.9,11.55,0.36,SPRING
Maine,12,2019,225.0,90.0,10.0,44.44,40.0,4.44,SPRING
Maryland,12,2019,458.0,118.0,13.0,28.6,25.76,2.84,SPRING
Massachusetts,12,2019,1132.0,196.0,62.0,22.79,17.31,5.48,SPRING
Michigan,12,2019,2887.0,796.0,76.0,30.2,27.57,2.63,SPRING
Minnesota,12,2019,354.0,56.0,2.0,16.38,15.82,0.56,SPRING
Mississippi,12,2019,68.0,3.0,0.0,4.41,4.41,0.0,SPRING
Missouri,12,2019,2212.0,543.0,5.0,24.77,24.55,0.23,SPRING
Montana,12,2019,298.0,69.0,3.0,24.16,23.15,1.01,SPRING
Nebraska,12,2019,159.0,12.0,1.0,8.18,7.55,0.63,SPRING
Nevada,12,2019,54.0,13.0,1.0,25.93,24.07,1.85,SPRING
New Mexico,12,2019,553.0,102.0,1.0,18.63,18.44,0.18,SPRING
New York,12,2019,4086.0,787.0,23.0,19.82,19.26,0.56,SPRING
North Carolina,12,2019,550.0,67.0,15.0,14.91,12.18,2.73,SPRING
North Dakota,12,2019,380.0,105.0,1.0,27.89,27.63,0.26,SPRING
Ohio,12,2019,4353.0,1122.0,38.0,26.65,25.78,0.87,SPRING
Oklahoma,12,2019,489.0,66.0,1.0,13.7,13.5,0.2,SPRING
Oregon,12,2019,2053.0,817.0,16.0,40.57,39.8,0.78,SPRING
Pennsylvania,12,2019,699.0,133.0,6.0,19.89,19.03,0.86,SPRING
South Carolina,12,2019,552.0,69.0,2.0,12.86,12.5,0.36,SPRING
South Dakota,12,2019,64.0,9.0,0.0,14.06,14.06,0.0,SPRING
Tennessee,12,2019,108.0,6.0,1.0,6.48,5.56,0.93,SPRING
Texas,12,2019,3334.0,420.0,91.0,15.33,12.6,2.73,SPRING
Utah,12,2019,1422.0,298.0,9.0,21.59,20.96,0.63,SPRING
Vermont,12,2019,254.0,42.0,7.0,19.29,16.54,2.76,SPRING
Virginia,12,2019,600.0,100.0,10.0,18.33,16.67,1.67,SPRING
Washington,12,2019,2845.0,832.0,14.0,29.74,29.24,0.49,SPRING
West Virginia,12,2019,942.0,132.0,2.0,14.23,14.01,0.21,SPRING
Wisconsin,12,2019,3868.0,1277.0,52.0,34.36,33.01,1.34,SPRING
Alabama,13,2019,688.0,59.0,5.0,9.3,8.58,0.73,SPRING
Arizona,13,2019,382.0,32.0,2.0,8.9,8.38,0.52,SPRING
Arkansas,13,2019,283.0,68.0,6.0,26.15,24.03,2.12,SPRING
California,13,2019,1090.0,111.0,2.0,10.37,10.18,0.18,SPRING
Colorado,13,2019,723.0,104.0,16.0,16.6,14.38,2.21,SPRING
Connecticut,13,2019,881.0,108.0,12.0,13.62,12.26,1.36,SPRING
Delaware,13,2019,310.0,32.0,2.0,10.97,10.32,0.65,SPRING
Georgia,13,2019,1366.0,173.0,15.0,13.76,12.66,1.1,SPRING
Hawaii,13,2019,268.0,17.0,2.0,7.09,6.34,0.75,SPRING
Idaho,13,2019,103.0,20.0,0.0,19.42,19.42,0.0,SPRING
Illinois,13,2019,523.0,110.0,15.0,23.9,21.03,2.87,SPRING
Indiana,13,2019,441.0,93.0,5.0,22.22,21.09,1.13,SPRING
Iowa,13,2019,377.0,83.0,0.0,22.02,22.02,0.0,SPRING
Kansas,13,2019,119.0,16.0,5.0,17.65,13.45,4.2,SPRING
Kentucky,13,2019,590.0,41.0,1.0,7.12,6.95,0.17,SPRING
Louisiana,13,2019,538.0,42.0,9.0,9.48,7.81,1.67,SPRING
Maine,13,2019,211.0,56.0,11.0,31.75,26.54,5.21,SPRING
Maryland,13,2019,476.0,111.0,13.0,26.05,23.32,2.73,SPRING
Massachusetts,13,2019,1218.0,213.0,58.0,22.25,17.49,4.76,SPRING
Michigan,13,2019,3032.0,829.0,105.0,30.8,27.34,3.46,SPRING
Minnesota,13,2019,593.0,110.0,6.0,19.56,18.55,1.01,SPRING
Mississippi,13,2019,64.0,4.0,0.0,6.25,6.25,0.0,SPRING
Missouri,13,2019,1973.0,361.0,11.0,18.85,18.3,0.56,SPRING
Montana,13,2019,250.0,31.0,8.0,15.6,12.4,3.2,SPRING
Nebraska,13,2019,146.0,13.0,1.0,9.59,8.9,0.68,SPRING
Nevada,13,2019,28.0,4.0,0.0,14.29,14.29,0.0,SPRING
New Mexico,13,2019,521.0,52.0,2.0,10.36,9.98,0.38,SPRING
New York,13,2019,3912.0,725.0,18.0,18.99,18.53,0.46,SPRING
North Carolina,13,2019,489.0,52.0,10.0,12.68,10.63,2.04,SPRING
North Dakota,13,2019,342.0,81.0,1.0,23.98,23.68,0.29,SPRING
Ohio,13,2019,3838.0,860.0,26.0,23.08,22.41,0.68,SPRING
Oklahoma,13,2019,386.0,22.0,0.0,5.7,5.7,0.0,SPRING
Oregon,13,2019,1644.0,377.0,3.0,23.11,22.93,0.18,SPRING
Pennsylvania,13,2019,674.0,146.0,3.0,22.11,21.66,0.45,SPRING
South Carolina,13,2019,440.0,44.0,1.0,10.23,10.0,0.23,SPRING
South Dakota,13,2019,48.0,1.0,0.0,2.08,2.08,0.0,SPRING
Tennessee,13,2019,161.0,19.0,4.0,14.29,11.8,2.48,SPRING
Texas,13,2019,2751.0,260.0,108.0,13.38,9.45,3.93,SPRING
Utah,13,2019,1157.0,141.0,6.0,12.71,12.19,0.52,SPRING
Vermont,13,2019,215.0,23.0,7.0,13.95,10.7,3.26,SPRING
Virginia,13,2019,625.0,77.0,5.0,13.12,12.32,0.8,SPRING
Washington,13,2019,2420.0,603.0,12.0,25.41,24.92,0.5,SPRING
West Virginia,13,2019,881.0,112.0,1.0,12.83,12.71,0.11,SPRING
Wisconsin,13,2019,3453.0,982.0,48.0,29.83,28.44,1.39,SPRING
Alabama,14,2019,613.0,33.0,0.0,5.38,5.38,0.0,SPRING
Arizona,14,2019,371.0,21.0,3.0,6.47,5.66,0.81,SPRING
Arkansas,14,2019,269.0,34.0,3.0,13.75,12.64,1.12,SPRING
California,14,2019,973.0,88.0,7.0,9.76,9.04,0.72,SPRING
Colorado,14,2019,668.0,67.0,6.0,10.93,10.03,0.9,SPRING
Connecticut,14,2019,843.0,76.0,8.0,9.96,9.02,0.95,SPRING
Delaware,14,2019,244.0,25.0,0.0,10.25,10.25,0.0,SPRING
Georgia,14,2019,1347.0,165.0,14.0,13.29,12.25,1.04,SPRING
Hawaii,14,2019,204.0,26.0,4.0,14.71,12.75,1.96,SPRING
Idaho,14,2019,111.0,16.0,1.0,15.32,14.41,0.9,SPRING
Illinois,14,2019,446.0,78.0,9.0,19.51,17.49,2.02,SPRING
Indiana,14,2019,332.0,38.0,1.0,11.75,11.45,0.3,SPRING
Iowa,14,2019,305.0,58.0,0.0,19.02,19.02,0.0,SPRING
Kansas,14,2019,112.0,8.0,9.0,15.18,7.14,8.04,SPRING
Kentucky,14,2019,576.0,44.0,7.0,8.85,7.64,1.22,SPRING
Louisiana,14,2019,436.0,31.0,10.0,9.4,7.11,2.29,SPRING
Maine,14,2019,166.0,48.0,9.0,34.34,28.92,5.42,SPRING
Maryland,14,2019,417.0,80.0,1.0,19.42,19.18,0.24,SPRING
Massachusetts,14,2019,1094.0,199.0,96.0,26.97,18.19,8.78,SPRING
Michigan,14,2019,2513.0,546.0,100.0,25.71,21.73,3.98,SPRING
Minnesota,14,2019,565.0,69.0,2.0,12.57,12.21,0.35,SPRING
Mississippi,14,2019,55.0,2.0,0.0,3.64,3.64,0.0,SPRING
Missouri,14,2019,1691.0,203.0,5.0,12.3,12.0,0.3,SPRING
Montana,14,2019,184.0,11.0,2.0,7.07,5.98,1.09,SPRING
Nebraska,14,2019,144.0,6.0,1.0,4.86,4.17,0.69,SPRING
Nevada,14,2019,50.0,8.0,0.0,16.0,16.0,0.0,SPRING
New York,14,2019,2718.0,293.0,22.0,11.59,10.78,0.81,SPRING
North Carolina,14,2019,409.0,40.0,15.0,13.45,9.78,3.67,SPRING
North Dakota,14,2019,267.0,50.0,1.0,19.1,18.73,0.37,SPRING
Ohio,14,2019,3038.0,485.0,30.0,16.95,15.96,0.99,SPRING
Oklahoma,14,2019,298.0,7.0,1.0,2.68,2.35,0.34,SPRING
Oregon,14,2019,1125.0,156.0,13.0,15.02,13.87,1.16,SPRING
Pennsylvania,14,2019,613.0,107.0,3.0,17.94,17.46,0.49,SPRING
South Carolina,14,2019,442.0,32.0,1.0,7.47,7.24,0.23,SPRING
South Dakota,14,2019,62.0,2.0,0.0,3.23,3.23,0.0,SPRING
Tennessee,14,2019,111.0,9.0,4.0,11.71,8.11,3.6,SPRING
Texas,14,2019,2422.0,157.0,66.0,9.21,6.48,2.73,SPRING
Utah,14,2019,977.0,98.0,7.0,10.75,10.03,0.72,SPRING
Vermont,14,2019,191.0,21.0,4.0,13.09,10.99,2.09,SPRING
Virginia,14,2019,568.0,58.0,5.0,11.09,10.21,0.88,SPRING
Washington,14,2019,1831.0,305.0,7.0,17.04,16.66,0.38,SPRING
West Virginia,14,2019,727.0,82.0,4.0,11.83,11.28,0.55,SPRING
Wisconsin,14,2019,2862.0,687.0,37.0,25.3,24.0,1.29,SPRING
Alabama,15,2019,497.0,8.0,2.0,2.01,1.61,0.4,SPRING
Arizona,15,2019,322.0,18.0,1.0,5.9,5.59,0.31,SPRING
Arkansas,15,2019,210.0,9.0,9.0,8.57,4.29,4.29,SPRING
California,15,2019,823.0,37.0,4.0,4.98,4.5,0.49,SPRING
Colorado,15,2019,523.0,39.0,8.0,8.99,7.46,1.53,SPRING
Connecticut,15,2019,835.0,87.0,16.0,12.34,10.42,1.92,SPRING
Delaware,15,2019,186.0,9.0,0.0,4.84,4.84,0.0,SPRING
Georgia,15,2019,1149.0,69.0,18.0,7.57,6.01,1.57,SPRING
Hawaii,15,2019,232.0,14.0,0.0,6.03,6.03,0.0,SPRING
Idaho,15,2019,94.0,7.0,2.0,9.57,7.45,2.13,SPRING
Illinois,15,2019,387.0,63.0,5.0,17.57,16.28,1.29,SPRING
Indiana,15,2019,249.0,22.0,1.0,9.24,8.84,0.4,SPRING
Iowa,15,2019,291.0,42.0,0.0,14.43,14.43,0.0,SPRING
Kansas,15,2019,102.0,3.0,5.0,7.84,2.94,4.9,SPRING
Kentucky,15,2019,493.0,15.0,1.0,3.25,3.04,0.2,SPRING
Louisiana,15,2019,468.0,22.0,11.0,7.05,4.7,2.35,SPRING
Maine,15,2019,171.0,41.0,16.0,33.33,23.98,9.36,SPRING
Maryland,15,2019,347.0,34.0,10.0,12.68,9.8,2.88,SPRING
Massachusetts,15,2019,1128.0,134.0,121.0,22.61,11.88,10.73,SPRING
Michigan,15,2019,2312.0,348.0,80.0,18.51,15.05,3.46,SPRING
Minnesota,15,2019,474.0,55.0,2.0,12.03,11.6,0.42,SPRING
Mississippi,15,2019,52.0,4.0,0.0,7.69,7.69,0.0,SPRING
Missouri,15,2019,1414.0,123.0,3.0,8.91,8.7,0.21,SPRING
Montana,15,2019,193.0,11.0,1.0,6.22,5.7,0.52,SPRING
Nebraska,15,2019,140.0,3.0,2.0,3.57,2.14,1.43,SPRING
Nevada,15,2019,38.0,3.0,0.0,7.89,7.89,0.0,SPRING
New York,15,2019,3417.0,462.0,34.0,14.52,13.52,1.0,SPRING
North Carolina,15,2019,349.0,19.0,5.0,6.88,5.44,1.43,SPRING
North Dakota,15,2019,192.0,25.0,3.0,14.58,13.02,1.56,SPRING
Ohio,15,2019,2465.0,259.0,28.0,11.64,10.51,1.14,SPRING
Oklahoma,15,2019,223.0,4.0,1.0,2.24,1.79,0.45,SPRING
Oregon,15,2019,663.0,64.0,3.0,10.11,9.65,0.45,SPRING
Pennsylvania,15,2019,599.0,60.0,4.0,10.68,10.02,0.67,SPRING
South Carolina,15,2019,431.0,30.0,1.0,7.19,6.96,0.23,SPRING
South Dakota,15,2019,62.0,2.0,0.0,3.23,3.23,0.0,SPRING
Tennessee,15,2019,83.0,0.0,0.0,0.0,0.0,0.0,SPRING
Texas,15,2019,2018.0,132.0,77.0,10.36,6.54,3.82,SPRING
Utah,15,2019,963.0,67.0,6.0,7.58,6.96,0.62,SPRING
Vermont,15,2019,203.0,30.0,4.0,16.75,14.78,1.97,SPRING
Virginia,15,2019,481.0,24.0,2.0,5.41,4.99,0.42,SPRING
Washington,15,2019,1439.0,130.0,13.0,9.94,9.03,0.9,SPRING
West Virginia,15,2019,755.0,65.0,4.0,9.14,8.61,0.53,SPRING
Wisconsin,15,2019,2483.0,490.0,38.0,21.26,19.73,1.53,SPRING
Alabama,16,2019,427.0,8.0,3.0,2.58,1.87,0.7,SPRING
Arizona,16,2019,317.0,35.0,4.0,12.3,11.04,1.26,SPRING
Arkansas,16,2019,148.0,8.0,4.0,8.11,5.41,2.7,SPRING
California,16,2019,747.0,42.0,2.0,5.89,5.62,0.27,SPRING
Colorado,16,2019,519.0,26.0,10.0,6.94,5.01,1.93,SPRING
Connecticut,16,2019,683.0,39.0,10.0,7.17,5.71,1.46,SPRING
Delaware,16,2019,144.0,2.0,0.0,1.39,1.39,0.0,SPRING
Georgia,16,2019,914.0,33.0,20.0,5.8,3.61,2.19,SPRING
Hawaii,16,2019,257.0,24.0,3.0,10.51,9.34,1.17,SPRING
Idaho,16,2019,78.0,1.0,2.0,3.85,1.28,2.56,SPRING
Illinois,16,2019,350.0,32.0,4.0,10.29,9.14,1.14,SPRING
Indiana,16,2019,189.0,15.0,1.0,8.47,7.94,0.53,SPRING
Iowa,16,2019,252.0,21.0,1.0,8.73,8.33,0.4,SPRING
Kansas,16,2019,105.0,4.0,4.0,7.62,3.81,3.81,SPRING
Kentucky,16,2019,450.0,10.0,0.0,2.22,2.22,0.0,SPRING
Louisiana,16,2019,409.0,21.0,1.0,5.38,5.13,0.24,SPRING
Maine,16,2019,115.0,21.0,11.0,27.83,18.26,9.57,SPRING
Maryland,16,2019,275.0,18.0,4.0,8.0,6.55,1.45,SPRING
Massachusetts,16,2019,947.0,71.0,88.0,16.79,7.5,9.29,SPRING
Michigan,16,2019,1776.0,165.0,53.0,12.27,9.29,2.98,SPRING
Minnesota,16,2019,417.0,32.0,5.0,8.87,7.67,1.2,SPRING
Mississippi,16,2019,34.0,0.0,1.0,2.94,0.0,2.94,SPRING
Missouri,16,2019,1077.0,35.0,6.0,3.81,3.25,0.56,SPRING
Montana,16,2019,197.0,7.0,1.0,4.06,3.55,0.51,SPRING
Nebraska,16,2019,154.0,3.0,2.0,3.25,1.95,1.3,SPRING
Nevada,16,2019,34.0,4.0,1.0,14.71,11.76,2.94,SPRING
New Mexico,16,2019,333.0,21.0,3.0,7.21,6.31,0.9,SPRING
New York,16,2019,2948.0,257.0,24.0,9.53,8.72,0.81,SPRING
North Carolina,16,2019,253.0,7.0,6.0,5.14,2.77,2.37,SPRING
North Dakota,16,2019,169.0,19.0,8.0,15.98,11.24,4.73,SPRING
Ohio,16,2019,1926.0,120.0,11.0,6.8,6.23,0.57,SPRING
Oklahoma,16,2019,238.0,3.0,1.0,1.68,1.26,0.42,SPRING
Oregon,16,2019,569.0,17.0,4.0,3.69,2.99,0.7,SPRING
Pennsylvania,16,2019,441.0,23.0,2.0,5.67,5.22,0.45,SPRING
South Carolina,16,2019,299.0,10.0,1.0,3.68,3.34,0.33,SPRING
