YEAR,WEEK,ILITOTAL,TOTAL PATIENTS
2019,40,34,3695
2019,40,118,19144
2019,40,131,9653
2019,40,467,42750
2019,40,487,52819
2019,40,9,6392
2019,40,243,11925
2019,40,110,16541
2019,40,695,43650
2019,40,640,29908
2019,40,311,20887
2019,40,48,5536
2019,40,1691,99333
2019,40,206,21274
2019,40,143,16739
2019,40,232,25825
2019,40,57,4800
2019,40,254,3019
2019,40,12,844
2019,40,1543,98503
2019,41,862,45565
2019,41,123,5274
2019,41,144,12094
2019,41,101,5384
2019,41,830,54765
2019,41,957,38016
2019,41,662,42165
2019,41,1,1356
2019,41,215,14616
2019,41,1900,77905
2019,41,76,3785
2019,41,10,1813
2019,41,1153,70597
2019,41,65,5819
2019,41,57,7225
2019,41,169,13553
2019,41,110,10991
2019,41,2356,53563
2019,41,143,15995
2019,41,734,50633
2019,41,599,58916
2019,41,231,24974
2019,41,183,7826
2019,41,357,17508
2019,41,12,3382
2019,41,81,10127
2019,41,211,11357
2019,41,93,11351
2019,41,4,2150
2019,41,653,32017
2019,41,260,23038
2019,41,587,58360
2019,41,1148,107584
2019,41,36,3726
2019,41,130,19434
2019,41,157,9558
2019,41,453,42862
2019,41,521,51333
2019,41,24,6438
2019,41,217,10793
2019,41,102,17104
2019,41,668,41093
2019,41,759,29847
2019,41,288,20587
2019,41,33,5012
2019,41,1793,101811
2019,41,258,21356
2019,41,172,17442
2019,41,369,26308
2019,41,41,4666
2019,41,284,3924
2019,41,14,835
2019,41,1443,96310
2019,42,947,42994
2019,42,80,5264
2019,42,147,11296
2019,42,97,4765
2019,42,898,55023
2019,42,979,38353
2019,42,732,40803
2019,42,0,1325
2019,42,224,13977
2019,42,1946,77580
2019,42,77,3420
2019,42,9,2006
2019,42,1340,76835
2019,42,44,5154
2019,42,66,7831
2019,42,182,14172
2019,42,190,13433
2019,42,2565,53189
2019,42,147,15708
2019,42,649,48320
2019,42,632,59958
2019,42,227,23956
2019,42,179,8095
2019,42,369,17821
2019,42,20,3561
2019,42,75,10988
2019,42,285,12366
2019,42,136,11144
2019,42,9,2162
2019,42,819,31924
2019,42,338,24089
2019,42,622,56650
2019,42,1261,103627
2019,42,49,3861
2019,42,140,19650
2019,42,187,9490
2019,42,517,43394
2019,42,594,49135
2019,42,16,5366
2019,42,223,9506
2019,42,127,18290
2019,42,705,41564
2019,42,768,30084
2019,42,372,21522
2019,42,56,5405
2019,42,1919,97269
2019,42,286,21625
2019,42,168,17138
2019,42,380,25626
2019,42,53,5187
2019,42,341,4063
2019,42,9,797
2019,42,1569,97156
2019,43,1066,45349
2019,43,72,5044
2019,43,175,12570
2019,43,83,4675
2019,43,988,56884
2019,43,1007,37909
2019,43,731,41350
2019,43,1,1337
2019,43,234,14056
2019,43,2333,78001
2019,43,77,3643
2019,43,13,1666
2019,43,1658,87145
2019,43,53,4584
2019,43,81,8048
2019,43,204,14407
2019,43,224,14026
2019,43,2971,53940
2019,43,149,16115
2019,43,763,50700
2019,43,611,61731
2019,43,233,27790
2019,43,181,7557
2019,43,545,18406
2019,43,26,3621
2019,43,84,11045
2019,43,259,12160
2019,43,138,11183
2019,43,15,2288
2019,43,756,32534
2019,43,383,23901
2019,43,626,60214
2019,43,1395,109122
2019,43,41,3684
2019,43,192,19811
2019,43,189,9609
2019,43,527,43142
2019,43,747,54155
2019,43,20,6495
2019,43,256,10051
2019,43,125,17245
2019,43,785,41955
2019,43,987,30475
2019,43,408,21435
2019,43,45,5162
2019,43,2123,101625
2019,43,222,21386
2019,43,215,17289
2019,43,269,23063
2019,43,51,5062
2019,43,189,3734
2019,43,2,591
2019,43,1798,99017
2019,44,1209,45624
2019,44,73,4823
2019,44,182,12988
2019,44,117,4901
2019,44,1016,54405
2019,44,919,32899
2019,44,762,42012
2019,44,6,1372
2019,44,246,14020
2019,44,2516,75582
2019,44,74,2745
2019,44,18,1791
2019,44,1523,83553
2019,44,75,5400
2019,44,71,7561
2019,44,201,13114
2019,44,257,13284
2019,44,3628,53242
2019,44,145,15533
2019,44,825,49939
2019,44,648,60740
2019,44,259,26143
2019,44,177,7348
2019,44,465,17731
2019,44,32,3333
2019,44,82,10295
2019,44,239,11523
2019,44,189,11460
2019,44,15,2342
2019,44,799,30491
2019,44,366,22545
2019,44,712,57753
2019,44,1409,109682
2019,44,45,3548
2019,44,158,18297
2019,44,228,9406
2019,44,479,41005
2019,44,638,53087
2019,44,21,6434
2019,44,236,9430
2019,44,127,16231
2019,44,881,41117
2019,44,1124,30361
2019,44,337,18957
2019,44,52,5445
2019,44,2085,99470
2019,44,263,20632
2019,44,201,16354
2019,44,374,24973
2019,44,55,4760
2019,44,213,3716
2019,44,8,735
2019,44,1965,98032
2019,45,1603,47714
2019,45,115,4784
2019,45,376,14533
2019,45,134,5122
2019,45,1258,57340
2019,45,982,36594
2019,45,811,40112
2019,45,2,1287
2019,45,275,14645
2019,45,3105,80047
2019,45,62,3640
2019,45,12,1543
2019,45,1579,84837
2019,45,82,5690
2019,45,83,7693
2019,45,215,14460
2019,45,283,13580
2019,45,4858,55905
2019,45,143,15309
2019,45,913,49188
2019,45,754,61668
2019,45,258,25829
2019,45,178,7816
2019,45,774,19001
2019,45,30,3766
2019,45,102,10956
2019,45,274,11587
2019,45,293,12398
2019,45,21,2194
2019,45,869,31192
2019,45,495,24535
2019,45,734,56473
2019,45,1548,104493
2019,45,50,3409
2019,45,196,20410
2019,45,266,9884
2019,45,514,40791
2019,45,736,51772
2019,45,15,6551
2019,45,339,10151
2019,45,136,16900
2019,45,1093,41991
2019,45,1501,31701
2019,45,451,20094
2019,45,66,5575
2019,45,2196,99588
2019,45,245,17730
2019,45,257,18104
2019,45,428,25099
2019,45,53,5050
2019,45,282,5425
2019,45,8,652
2019,45,2302,99298
2019,46,1724,47170
2019,46,115,4123
2019,46,405,14127
2019,46,190,5104
2019,46,1481,60644
2019,46,1112,37274
2019,46,824,40595
2019,46,1,1257
2019,46,238,13231
2019,46,3500,77983
2019,46,72,3192
2019,46,6,1703
2019,46,1649,82080
2019,46,101,5600
2019,46,80,7218
2019,46,248,13948
2019,46,330,13141
2019,46,5683,56348
2019,46,162,14597
2019,46,1064,49128
2019,46,868,59278
2019,46,285,27242
2019,46,191,7844
2019,46,897,17841
2019,46,55,3503
2019,46,104,9134
2019,46,321,11941
2019,46,412,12342
2019,46,9,2149
2019,46,993,31263
2019,46,612,24203
2019,46,763,55616
2019,46,1566,100255
2019,46,75,3893
2019,46,181,19414
2019,46,274,9320
2019,46,443,41699
2019,46,734,49651
2019,46,30,6527
2019,46,351,8892
2019,46,156,13267
2019,46,1240,41890
2019,46,1456,30398
2019,46,390,17195
2019,46,54,4793
2019,46,2576,100650
2019,46,310,17361
2019,46,220,16391
2019,46,300,21383
2019,46,54,4709
2019,46,311,4229
2019,46,6,687
2019,46,2318,97510
2019,47,2332,50024
2019,47,97,4821
2019,47,388,14283
2019,47,183,5849
2019,47,1536,64120
2019,47,1216,37653
2019,47,1024,41753
2019,47,2,1399
2019,47,324,15077
2019,47,3623,69409
2019,47,100,3647
2019,47,18,1494
2019,47,1784,84335
2019,47,77,5436
2019,47,68,7404
2019,47,205,14397
2019,47,364,13133
2019,47,6964,59575
2019,47,183,14932
2019,47,1121,51124
2019,47,879,61152
2019,47,304,24599
2019,47,209,7665
2019,47,1151,18984
2019,47,44,3575
2019,47,137,11571
2019,47,467,13369
2019,47,385,12826
2019,47,14,2283
2019,47,947,32283
2019,47,799,25534
2019,47,826,57117
2019,47,1751,104392
2019,47,69,3637
2019,47,222,20977
2019,47,300,10147
2019,47,798,43405
2019,47,903,53174
2019,47,33,6675
2019,47,414,10408
2019,47,190,11505
2019,47,1649,43067
2019,47,2114,32525
2019,47,496,19800
2019,47,43,4930
2019,47,3005,104124
2019,47,602,22304
2019,47,208,16725
2019,47,406,25814
2019,47,61,5146
2019,47,321,4855
2019,47,5,650
2019,47,2602,102881
2019,48,2048,43538
2019,48,103,4585
2019,48,276,9646
2019,48,101,2761
2019,48,1205,43929
2019,48,1132,30568
2019,48,1015,38745
2019,48,6,977
2019,48,279,10594
2019,48,4304,75437
2019,48,84,2302
2019,48,12,1021
2019,48,1984,77655
2019,48,64,2989
2019,48,61,4031
2019,48,221,12150
2019,48,344,11286
2019,48,5771,53791
2019,48,157,13168
2019,48,1300,46021
2019,48,961,50212
2019,48,273,22558
2019,48,213,5247
2019,48,1251,17129
2019,48,8,1150
2019,48,130,9102
2019,48,619,11934
2019,48,391,10769
2019,48,10,1475
2019,48,1154,29570
2019,48,656,19580
2019,48,998,50592
2019,48,1705,91886
2019,48,78,2619
2019,48,155,15280
2019,48,312,8200
2019,48,812,39147
2019,48,795,44302
2019,48,28,4093
2019,48,508,11045
2019,48,146,9370
2019,48,2092,39874
2019,48,1783,24299
2019,48,608,16000
2019,48,54,3915
2019,48,3413,100055
2019,48,427,11979
2019,48,123,10159
2019,48,393,22379
2019,48,29,3049
2019,48,315,4866
2019,48,8,690
2019,48,2895,92755
2019,49,2441,48312
2019,49,115,4697
2019,49,425,14021
2019,49,177,5211
2019,49,1697,62417
2019,49,1465,36352
2019,49,1041,40004
2019,49,5,1414
2019,49,193,12312
2019,49,4204,81775
2019,49,102,3538
2019,49,17,1528
2019,49,2279,87830
2019,49,127,5262
2019,49,85,7554
2019,49,320,14473
2019,49,509,14024
2019,49,4672,54084
2019,49,216,13936
2019,49,1421,51376
2019,49,1086,57718
2019,49,404,27698
2019,49,273,7734
2019,49,995,19126
2019,49,36,3257
2019,49,136,11237
2019,49,651,13434
2019,49,337,12118
2019,49,13,2015
2019,49,1225,32282
2019,49,956,24652
2019,49,1025,52788
2019,49,2275,106224
2019,49,86,3850
2019,49,223,20172
2019,49,375,10280
2019,49,1162,44332
2019,49,913,48244
2019,49,51,5768
2019,49,615,12457
2019,49,197,11646
2019,49,2491,44996
2019,49,1902,31345
2019,49,448,18143
2019,49,65,4931
2019,49,3717,105275
2019,49,980,22511
2019,49,213,16959
2019,49,536,26095
2019,49,70,4818
2019,49,234,4552
2019,49,7,682
2019,49,3496,103020
2019,50,2728,48829
2019,50,161,5210
2019,50,417,14000
2019,50,217,4521
2019,50,1678,60624
2019,50,1635,35371
2019,50,1094,40729
2019,50,7,1379
2019,50,478,14892
2019,50,5492,83369
2019,50,88,3507
2019,50,25,1516
2019,50,2582,81354
2019,50,141,4795
2019,50,91,7273
2019,50,475,14287
2019,50,668,12676
2019,50,3985,49960
2019,50,255,15045
2019,50,1684,49262
2019,50,1099,61698
2019,50,436,25433
2019,50,242,6844
2019,50,1027,17731
2019,50,27,2670
2019,50,140,10686
2019,50,772,13447
2019,50,288,11832
2019,50,25,2183
2019,50,1285,32993
2019,50,1227,24684
2019,50,1328,58199
2019,50,2488,104909
2019,50,99,2572
2019,50,269,19544
2019,50,375,9089
2019,50,1608,44964
2019,50,1067,50275
2019,50,81,5864
2019,50,735,12404
2019,50,182,10949
2019,50,2999,42998
2019,50,2124,24503
2019,50,654,19399
2019,50,75,4868
2019,50,4933,107119
2019,50,1328,22946
2019,50,183,15488
2019,50,584,26623
2019,50,83,4121
2019,50,253,3450
2019,50,19,737
2019,50,4260,103270
2019,51,3401,48311
2019,51,467,5568
2019,51,434,13174
2019,51,175,3573
2019,51,1854,57339
2019,51,1943,36280
2019,51,1377,39718
2019,51,18,1360
2019,51,700,15579
2019,51,8233,86660
2019,51,87,3414
2019,51,29,1350
2019,51,3135,82197
2019,51,143,3605
2019,51,100,6504
2019,51,653,13513
2019,51,687,10848
2019,51,3913,48823
2019,51,318,14613
2019,51,2306,52113
2019,51,1371,58290
2019,51,457,19165
2019,51,402,7114
2019,51,1239,17283
2019,51,25,1636
2019,51,158,9922
2019,51,821,13349
2019,51,234,10759
2019,51,33,2226
2019,51,1474,31352
2019,51,1631,22929
2019,51,1898,56582
2019,51,3350,104567
2019,51,240,3528
2019,51,281,15619
2019,51,586,9007
2019,51,2030,44585
2019,51,1282,47264
2019,51,101,5010
2019,51,836,10509
2019,51,243,11308
2019,51,4285,42285
2019,51,2605,22144
2019,51,833,20060
2019,51,90,4449
2019,51,6424,109509
2019,51,1516,21629
2019,51,417,15352
2019,51,830,25655
2019,51,117,5113
2019,51,423,4388
2019,51,24,822
2019,51,5179,102409
2019,52,4240,48587
2019,52,631,5383
2019,52,463,9245
2019,52,194,2464
2019,52,2040,43414
2019,52,2569,35680
2019,52,2051,42577
2019,52,30,738
2019,52,603,10488
2019,52,10480,85598
2019,52,73,2220
2019,52,19,779
2019,52,4725,81133
2019,52,121,1954
2019,52,114,2455
2019,52,839,12388
2019,52,1056,10258
2019,52,5220,50603
2019,52,448,13759
2019,52,3343,50210
2019,52,1819,50809
2019,52,373,13705
2019,52,255,2626
2019,52,1356,16077
2019,52,32,779
2019,52,202,8830
2019,52,1342,13058
2019,52,218,10219
2019,52,38,1284
2019,52,2279,31971
2019,52,3084,26405
2019,52,2939,56826
2019,52,4869,101852
2019,52,320,3781
2019,52,243,9494
2019,52,816,9497
2019,52,2558,43693
2019,52,1763,46329
2019,52,103,3237
2019,52,1281,10792
2019,52,246,8906
2019,52,6712,45451
2019,52,2349,15382
2019,52,1163,17520
2019,52,104,3885
2019,52,9140,114066
2019,52,1907,22110
2019,52,401,8230
2019,52,949,24110
2019,52,181,3446
2019,52,415,4202
2019,52,9,704
2019,52,6853,96456
2020,1,3573,49225
2020,1,235,5127
2020,1,483,10868
2020,1,122,3112
2020,1,2217,45550
2020,1,2178,32327
2020,1,2432,45684
2020,1,25,976
2020,1,469,11023
2020,1,8109,86686
2020,1,102,2922
2020,1,11,569
2020,1,4364,86695
2020,1,96,2929
2020,1,135,4136
2020,1,936,13524
2020,1,820,11988
2020,1,4148,49346
2020,1,524,15472
2020,1,3456,54334
2020,1,2189,55796
2020,1,489,21762
2020,1,230,6172
2020,1,1147,17904
2020,1,31,874
2020,1,214,9793
2020,1,1058,12898
2020,1,282,17530
2020,1,34,1466
2020,1,2477,34387
2020,1,2520,23686
2020,1,2986,57886
2020,1,4894,105617
2020,1,204,3032
2020,1,272,12248
2020,1,714,9747
2020,1,2255,45876
2020,1,2144,48812
2020,1,112,3904
2020,1,1154,11542
2020,1,247,8907
2020,1,4955,44169
2020,1,2933,26226
2020,1,1250,19260
2020,1,103,4479
2020,1,8709,120491
2020,1,1449,20298
2020,1,483,11859
2020,1,919,25569
2020,1,138,3789
2020,1,429,3969
2020,1,17,735
2020,1,7106,100100
2020,2,2504,46629
2020,2,202,4462
2020,2,481,15236
2020,2,198,4594
2020,2,2601,62635
2020,2,2472,38091
2020,2,2378,44963
2020,2,29,1493
2020,2,425,14362
2020,2,5862,84576
2020,2,105,4026
2020,2,25,1593
2020,2,3672,84886
2020,2,129,4271
2020,2,146,5591
2020,2,847,13833
2020,2,694,13140
2020,2,3556,51271
2020,2,439,15769
2020,2,2887,53866
2020,2,2142,63610
2020,2,638,28153
2020,2,337,9244
2020,2,803,16533
2020,2,36,1865
2020,2,210,10232
2020,2,822,12650
2020,2,300,19798
2020,2,51,1965
2020,2,2361,34955
2020,2,2463,27108
2020,2,1916,49861
2020,2,4082,108645
2020,2,201,4005
2020,2,279,16806
2020,2,513,8612
2020,2,1678,45698
2020,2,1702,50550
2020,2,196,4912
2020,2,800,10810
2020,2,274,10226
2020,2,3677,43625
2020,2,3008,30059
2020,2,971,19294
2020,2,104,4849
2020,2,6469,109581
2020,2,1075,22028
2020,2,575,17253
2020,2,825,25342
2020,2,208,5159
2020,2,478,3756
2020,2,43,909
2020,2,6530,103479
2020,3,2668,47307
2020,3,214,4837
2020,3,639,14593
2020,3,324,4985
2020,3,2738,63636
2020,3,2403,38111
2020,3,2558,43546
2020,3,32,1390
2020,3,427,14737
2020,3,5358,79391
2020,3,143,4172
2020,3,28,1920
2020,3,3804,84243
2020,3,129,4216
2020,3,147,5675
2020,3,854,13330
2020,3,1008,13485
2020,3,3752,52793
2020,3,582,14571
2020,3,3143,53978
2020,3,2590,62349
2020,3,622,28575
2020,3,286,8758
2020,3,895,17272
2020,3,145,2460
2020,3,243,11467
2020,3,690,11859
2020,3,247,19825
2020,3,60,2198
2020,3,2463,34380
2020,3,2513,26561
2020,3,2824,56594
2020,3,4492,111862
2020,3,123,2975
2020,3,364,17529
2020,3,773,8960
2020,3,1378,43361
2020,3,1852,50792
2020,3,287,4861
2020,3,876,13016
2020,3,288,9123
2020,3,3679,42815
2020,3,3100,29245
2020,3,1344,20175
2020,3,132,4820
2020,3,6131,106718
2020,3,853,20215
2020,3,712,17893
2020,3,832,24425
2020,3,251,5012
2020,3,422,3512
2020,3,42,745
2020,3,7155,103298
2020,4,3148,47811
2020,4,249,4982
2020,4,776,14653
2020,4,287,4886
2020,4,3087,64276
2020,4,2869,38592
2020,4,3368,45941
2020,4,19,1099
2020,4,444,12800
2020,4,5206,78817
2020,4,142,3922
2020,4,23,1264
2020,4,4839,87708
2020,4,239,4745
2020,4,142,5676
2020,4,855,13668
2020,4,980,12582
2020,4,4208,51232
2020,4,658,15409
2020,4,3459,52035
2020,4,3062,60990
2020,4,883,27085
2020,4,369,9414
2020,4,1045,17992
2020,4,213,2637
2020,4,349,11059
2020,4,648,12170
2020,4,339,18562
2020,4,69,2243
2020,4,2655,34265
2020,4,2367,26688
2020,4,3755,59892
2020,4,4679,106732
2020,4,180,3639
2020,4,529,16510
2020,4,918,10244
2020,4,1506,44615
2020,4,2084,50861
2020,4,312,5553
2020,4,934,12559
2020,4,382,10506
2020,4,3669,42754
2020,4,3459,31992
2020,4,1509,20487
2020,4,167,4995
2020,4,7004,106177
2020,4,966,21871
2020,4,907,16372
2020,4,973,25348
2020,4,290,4728
2020,4,426,3554
2020,4,10,728
2020,4,8228,107246
2020,5,4688,51932
2020,5,228,5134
2020,5,709,16016
2020,5,610,6023
2020,5,3365,67542
2020,5,3136,39797
2020,5,4478,49287
2020,5,37,1423
2020,5,505,14828
2020,5,6700,83948
2020,5,192,4289
2020,5,22,1259
2020,5,6344,94387
2020,5,227,4596
2020,5,198,6512
2020,5,1126,14485
2020,5,1249,13394
2020,5,5587,54407
2020,5,806,16309
2020,5,4090,55968
2020,5,3746,67541
2020,5,943,25375
2020,5,486,10030
2020,5,1072,15383
2020,5,296,3257
2020,5,430,11503
2020,5,550,11541
2020,5,339,20399
2020,5,98,2235
2020,5,2898,36195
2020,5,2163,26508
2020,5,4361,62585
2020,5,5937,114125
2020,5,172,4019
2020,5,826,17835
2020,5,943,9986
2020,5,1456,44676
2020,5,2615,53216
2020,5,536,6382
2020,5,1289,13633
2020,5,389,10269
2020,5,4406,44193
2020,5,3818,34044
2020,5,1668,22256
2020,5,288,5326
2020,5,9043,113807
2020,5,1044,22260
2020,5,1380,16925
2020,5,1310,27280
2020,5,321,4789
2020,5,420,4018
2020,5,45,1048
2020,5,8398,106623
2020,6,4785,52155
2020,6,195,5321
2020,6,749,17479
2020,6,397,5528
2020,6,3394,67139
2020,6,2903,37973
2020,6,5068,49642
2020,6,12,1133
2020,6,405,14663
2020,6,6744,86935
2020,6,209,4247
2020,6,28,1656
2020,6,6839,92394
2020,6,359,5529
2020,6,272,6864
2020,6,1240,14698
2020,6,1459,13154
2020,6,5760,52580
2020,6,782,14984
2020,6,3756,54915
2020,6,4087,65220
2020,6,1127,27379
2020,6,519,9679
2020,6,1349,19739
2020,6,268,2947
2020,6,450,12242
2020,6,612,12226
2020,6,340,19915
2020,6,103,2132
2020,6,2832,35977
2020,6,1771,22801
2020,6,4535,60341
2020,6,7213,116783
2020,6,202,3917
2020,6,788,17799
2020,6,1013,9885
2020,6,1330,43905
2020,6,2700,53169
2020,6,591,6484
2020,6,1766,14040
2020,6,417,10286
2020,6,4206,44728
2020,6,3100,28706
2020,6,1491,20491
2020,6,260,4977
2020,6,10382,116286
2020,6,910,21715
2020,6,1439,17529
2020,6,1398,27291
2020,6,272,4571
2020,6,439,3896
2020,6,18,810
2020,6,7860,110016
2020,7,3750,49734
2020,7,182,5226
2020,7,582,17262
2020,7,441,5646
2020,7,2885,60079
2020,7,2373,37295
2020,7,4153,46220
2020,7,38,1407
2020,7,466,13957
2020,7,5030,82641
2020,7,183,4340
2020,7,22,1441
2020,7,5913,89072
2020,7,320,5221
2020,7,297,6128
2020,7,1179,14620
2020,7,1161,11972
2020,7,5486,53904
2020,7,801,15866
2020,7,3177,53056
2020,7,3338,63433
2020,7,1021,25291
2020,7,511,8529
2020,7,1122,17817
2020,7,204,3038
2020,7,445,11843
2020,7,605,11692
2020,7,380,19519
2020,7,126,2167
2020,7,2257,34092
2020,7,1449,22114
2020,7,3631,58069
2020,7,5969,112165
2020,7,160,2093
2020,7,635,17045
2020,7,972,10192
2020,7,1438,44522
2020,7,3176,73268
2020,7,570,6318
2020,7,1363,13378
2020,7,421,10231
2020,7,2945,41437
2020,7,3098,32005
2020,7,1200,20365
2020,7,273,5376
2020,7,9469,113860
2020,7,889,22142
2020,7,1027,16790
2020,7,1340,25911
2020,7,233,4622
2020,7,457,3926
2020,7,19,745
2020,7,6013,100125
2020,8,1703,21046
2020,8,398,5635
2020,8,632,15221
2020,8,328,5159
2020,8,2762,61186
2020,8,2086,36459
2020,8,3510,45066
2020,8,45,1203
2020,8,283,11730
2020,8,4151,80597
2020,8,166,3886
2020,8,25,1405
2020,8,5545,89046
2020,8,305,5342
2020,8,294,6796
2020,8,1098,14584
2020,8,1103,13460
2020,8,5378,53502
2020,8,748,15626
2020,8,2796,52470
2020,8,2680,56496
2020,8,814,24996
2020,8,479,9181
2020,8,1074,19000
2020,8,173,2783
2020,8,400,11147
2020,8,602,11962
2020,8,339,19793
2020,8,107,2204
2020,8,1955,31804
2020,8,1310,23703
2020,8,2577,53072
2020,8,5029,105758
2020,8,64,1735
2020,8,535,16789
2020,8,880,10042
2020,8,1371,45967
2020,8,2107,52585
2020,8,428,5525
2020,8,839,10685
2020,8,358,10567
2020,8,1889,30179
2020,8,2902,32299
2020,8,1380,20278
2020,8,219,5097
2020,8,8444,111047
2020,8,807,20111
2020,8,863,16997
2020,8,1404,26693
2020,8,202,4516
2020,8,472,4073
2020,8,14,739
2020,8,4325,91796
2020,9,2849,47151
2020,9,180,4289
2020,9,446,14827
2020,9,527,5276
2020,9,2765,65377
2020,9,2046,37841
2020,9,2729,42647
2020,9,51,1451
2020,9,350,13867
2020,9,3614,79502
2020,9,167,4094
2020,9,35,1527
2020,9,4897,88165
2020,9,289,5214
2020,9,206,5197
2020,9,846,13534
2020,9,988,12416
2020,9,5149,51920
2020,9,747,15637
2020,9,2776,52677
2020,9,2262,62526
2020,9,624,22917
2020,9,525,9722
2020,9,1037,17671
2020,9,207,2306
2020,9,449,12022
2020,9,598,12250
2020,9,348,19344
2020,9,77,1771
2020,9,1741,33440
2020,9,1099,21986
2020,9,1926,50889
2020,9,4417,108093
2020,9,223,4040
2020,9,556,15216
2020,9,787,10122
2020,9,1660,46097
2020,9,2139,53284
2020,9,327,6082
2020,9,957,12558
2020,9,337,10015
2020,9,1690,30532
2020,9,2458,31644
2020,9,1084,20729
2020,9,177,4594
2020,9,7947,111360
2020,9,947,21855
2020,9,863,15673
2020,9,1251,26459
2020,9,184,4598
2020,9,491,4064
2020,9,20,753
2020,9,3591,94064
2020,10,3090,48850
2020,10,159,4294
2020,10,334,14408
2020,10,249,5080
2020,10,2395,60003
2020,10,2238,38389
2020,10,2627,42411
2020,10,32,1297
2020,10,373,13606
2020,10,4398,80778
2020,10,173,3858
2020,10,52,1776
2020,10,4936,89574
2020,10,273,5083
2020,10,242,6344
2020,10,827,13857
2020,10,1003,12388
2020,10,5187,53055
2020,10,734,15760
2020,10,2800,53115
2020,10,2092,59253
2020,10,736,25172
2020,10,466,8999
2020,10,913,17507
2020,10,228,2319
2020,10,479,10618
2020,10,589,12426
2020,10,314,19270
2020,10,55,2007
2020,10,2140,33346
2020,10,1262,26110
2020,10,1813,49083
2020,10,4675,109076
2020,10,143,3301
2020,10,508,16855
2020,10,784,10215
2020,10,2211,46271
2020,10,2658,67218
2020,10,248,5660
2020,10,933,11611
2020,10,344,10116
2020,10,2437,41171
2020,10,2415,29940
2020,10,1205,21152
2020,10,188,4829
2020,10,7896,110307
2020,10,1406,21359
2020,10,968,16663
2020,10,1237,26820
2020,10,94,3815
2020,10,400,3527
2020,10,19,677
2020,10,4623,94705
2020,11,2968,48611
2020,11,128,4203
2020,11,411,13790
2020,11,146,4485
2020,11,2322,54378
2020,11,2793,36519
2020,11,2641,37650
2020,11,25,1097
2020,11,551,14026
2020,11,6513,80562
2020,11,135,3938
2020,11,46,1657
2020,11,5288,85170
2020,11,167,4338
2020,11,169,4585
2020,11,818,13844
2020,11,831,11628
2020,11,5994,53422
2020,11,768,15235
2020,11,3447,52115
2020,11,2461,53516
2020,11,531,15066
2020,11,343,7827
2020,11,739,13446
2020,11,153,1823
2020,11,515,10569
2020,11,679,11851
2020,11,321,16831
2020,11,30,1668
2020,11,2855,32845
2020,11,1442,25907
2020,11,3200,52264
2020,11,5074,106272
2020,11,193,3387
2020,11,415,14332
2020,11,669,8455
2020,11,2569,43536
2020,11,3280,64743
2020,11,105,3462
2020,11,1147,11922
2020,11,318,9646
2020,11,2864,40436
2020,11,1792,25698
2020,11,1228,20616
2020,11,158,3691
2020,11,8923,108924
2020,11,1272,19479
2020,11,733,15606
2020,11,1525,26498
2020,11,137,4205
2020,11,316,2950
2020,11,14,734
2020,11,7258,100456
2020,12,2427,36519
2020,12,141,3745
2020,12,377,10525
2020,12,97,2874
2020,12,1474,29945
2020,12,1504,21671
2020,12,1956,26397
2020,12,27,798
2020,12,426,8705
2020,12,5737,63969
2020,12,99,2997
2020,12,40,1268
2020,12,4682,66023
2020,12,120,2724
2020,12,71,2780
2020,12,791,10917
2020,12,391,7422
2020,12,5616,43560
2020,12,742,11075
2020,12,2993,37055
2020,12,2123,32098
2020,12,260,10227
2020,12,183,5060
2020,12,680,11606
2020,12,88,1253
2020,12,362,7970
2020,12,566,9843
2020,12,205,13259
2020,12,18,1332
2020,12,3147,24112
2020,12,1144,19659
2020,12,3288,41602
2020,12,4347,84677
2020,12,237,3177
2020,12,268,8511
2020,12,590,7010
2020,12,2277,33865
2020,12,3401,51745
2020,12,30,2148
2020,12,898,9137
2020,12,250,7636
2020,12,2621,35125
2020,12,1921,23487
2020,12,979,15448
2020,12,130,2702
2020,12,5968,80869
2020,12,954,15366
2020,12,434,10451
2020,12,1213,19115
2020,12,137,2814
2020,12,137,886
2020,12,6,316
2020,12,9900,82207
2020,13,1319,28383
2020,13,69,2758
2020,13,300,8228
2020,13,55,1712
2020,13,1101,30414
2020,13,656,14683
2020,13,1517,21200
2020,13,3,504
2020,13,428,8101
2020,13,3720,50933
2020,13,32,2211
2020,13,38,894
2020,13,2623,51420
2020,13,36,1898
2020,13,36,2310
2020,13,525,8573
2020,13,155,5154
2020,13,4120,35744
2020,13,251,8914
2020,13,2089,31561
2020,13,1429,26059
2020,13,111,6076
2020,13,78,3364
2020,13,485,10318
2020,13,23,614
2020,13,269,7538
2020,13,274,8241
2020,13,125,10286
2020,13,5,872
2020,13,3348,20754
2020,13,663,14918
2020,13,2894,36262
2020,13,2266,65138
2020,13,128,2440
2020,13,116,5397
2020,13,383,4354
2020,13,1430,27286
2020,13,1960,40002
2020,13,6,1528
2020,13,489,7439
2020,13,104,5850
2020,13,1775,29092
2020,13,730,15413
2020,13,579,15566
2020,13,105,2191
2020,13,2850,61910
2020,13,509,12805
2020,13,198,6782
2020,13,630,14142
2020,13,75,2145
2020,13,98,1146
2020,13,0,223
2020,13,9906,70303
2020,14,772,23835
2020,14,19,2116
2020,14,243,8267
2020,14,16,1864
2020,14,739,28464
2020,14,472,13611
2020,14,1246,19706
2020,14,2,749
2020,14,367,8283
