YEAR,%UNWEIGHTED ILI,ILITOTAL,TOTAL PATIENTS
2018.0,0.469093,62.0,13217.0
2018.0,0.593472,10.0,1685.0
2018.0,1.50687,485.0,32186.0
2018.0,1.60943,202.0,12551.0
2018.0,0.0857633,2.0,2332.0
2018.0,0.523743,30.0,5728.0
2018.0,0.30581,1.0,327.0
2018.0,0.750953,67.0,8922.0
2018.0,1.00292,55.0,5484.0
2018.0,0.601436,201.0,33420.0
2018.0,0.576526,307.0,53250.0
2018.0,0.119332,5.0,4190.0
2018.0,1.4326,61.0,4258.0
2018.0,0.914685,55.0,6013.0
2018.0,0.487313,29.0,5951.0
2018.0,1.94818,382.0,19608.0
2018.0,0.617595,343.0,55538.0
2018.0,2.50696,9.0,359.0
2018.0,0.921157,812.0,88150.0
2018.0,0.259235,12.0,4629.0
2018.0,0.206356,10.0,4846.0
2018.0,0.644505,19.0,2948.0
2018.0,0.665623,17.0,2554.0
2018.0,6.66959,152.0,2279.0
2018.0,0.314961,2.0,635.0
2018.0,1.04878,1002.0,95540.0
2018.0,1.42846,565.0,39553.0
2018.0,2.53872,100.0,3939.0
2018.0,2.15517,355.0,16472.0
2018.0,0.821429,23.0,2800.0
2018.0,1.53784,645.0,41942.0
2018.0,0.371481,83.0,22343.0
2018.0,1.67598,48.0,2864.0
2018.0,0.0848176,2.0,2358.0
2018.0,1.30639,170.0,13013.0
2018.0,1.97325,888.0,45002.0
2018.0,2.22576,28.0,1258.0
2018.0,0.0,0.0,564.0
2018.0,0.74665,292.0,39108.0
2018.0,1.32958,52.0,3911.0
2018.0,0.21725,10.0,4603.0
2018.0,0.431779,10.0,2316.0
2018.0,0.541015,37.0,6839.0
2018.0,1.79334,928.0,51747.0
2018.0,0.0,0.0,4020.0
2018.0,0.554529,24.0,4328.0
2018.0,0.92219,288.0,31230.0
2018.0,1.19304,144.0,12070.0
2018.0,1.28068,72.0,5622.0
2018.0,1.71514,263.0,15334.0
2018.0,0.431034,14.0,3248.0
2018.0,0.0,0.0,1924.0
2018.0,1.65388,125.0,7558.0
2018.0,0.414365,57.0,13756.0
2018.0,0.430108,8.0,1860.0
2018.0,1.8064,594.0,32883.0
2018.0,1.4654,191.0,13034.0
2018.0,0.289645,8.0,2762.0
2018.0,0.613706,36.0,5866.0
2018.0,0.0,0.0,797.0
2018.0,0.588556,54.0,9175.0
2018.0,0.901607,46.0,5102.0
2018.0,0.493436,165.0,33439.0
2018.0,0.712996,395.0,55400.0
2018.0,0.115385,6.0,5200.0
2018.0,1.78249,69.0,3871.0
2018.0,0.947026,64.0,6758.0
2018.0,0.306492,22.0,7178.0
2018.0,2.13464,449.0,21034.0
2018.0,0.461117,251.0,54433.0
2018.0,1.96629,14.0,712.0
2018.0,1.14034,984.0,86290.0
2018.0,0.339051,17.0,5014.0
2018.0,0.390498,24.0,6146.0
2018.0,0.876011,26.0,2968.0
2018.0,0.541126,15.0,2772.0
2018.0,5.82567,133.0,2283.0
2018.0,0.332226,2.0,602.0
2018.0,1.21375,1184.0,97549.0
2018.0,1.59681,605.0,37888.0
2018.0,2.16065,85.0,3934.0
2018.0,1.93361,286.0,14791.0
2018.0,0.921006,26.0,2823.0
2018.0,1.36726,555.0,40592.0
2018.0,0.349223,80.0,22908.0
2018.0,2.34425,73.0,3114.0
2018.0,0.0713267,1.0,1402.0
2018.0,1.85339,245.0,13219.0
2018.0,1.95678,844.0,43132.0
2018.0,1.3296,19.0,1429.0
2018.0,0.348028,3.0,862.0
2018.0,0.855642,334.0,39035.0
2018.0,1.00122,41.0,4095.0
2018.0,0.26241,12.0,4573.0
2018.0,0.254022,6.0,2362.0
2018.0,0.163767,8.0,4885.0
2018.0,1.92146,1031.0,53657.0
2018.0,0.122888,4.0,3255.0
2018.0,0.702625,34.0,4839.0
2018.0,1.00915,321.0,31809.0
2018.0,1.54953,196.0,12649.0
2018.0,1.16649,77.0,6601.0
2018.0,1.819,284.0,15613.0
2018.0,0.554529,18.0,3246.0
2018.0,0.0,0.0,1357.0
2018.0,1.24807,89.0,7131.0
2018.0,0.547702,74.0,13511.0
2018.0,0.668258,14.0,2095.0
2018.0,2.3076,806.0,34928.0
2018.0,1.45397,184.0,12655.0
2018.0,0.358657,11.0,3067.0
2018.0,0.675473,45.0,6662.0
2018.0,0.27027,2.0,740.0
2018.0,0.898977,80.0,8899.0
2018.0,0.0,0.0,0.0
2018.0,0.610103,204.0,33437.0
2018.0,0.853632,505.0,59159.0
2018.0,0.164609,10.0,6075.0
2018.0,1.02326,44.0,4300.0
2018.0,0.7945,52.0,6545.0
2018.0,0.277228,21.0,7575.0
2018.0,1.88542,465.0,24663.0
2018.0,1.43943,339.0,23551.0
2018.0,1.4531,11.0,757.0
2018.0,1.17243,1015.0,86572.0
2018.0,0.409082,20.0,4889.0
2018.0,0.646698,38.0,5876.0
2018.0,1.21468,46.0,3787.0
2018.0,0.576161,16.0,2777.0
2018.0,6.58065,153.0,2325.0
2018.0,0.318979,2.0,627.0
2018.0,1.60103,1640.0,102434.0
2018.0,1.52419,544.0,35691.0
2018.0,3.19392,126.0,3945.0
2018.0,2.09875,224.0,10673.0
2018.0,1.66543,45.0,2702.0
2018.0,1.30344,546.0,41889.0
2018.0,0.329133,64.0,19445.0
2018.0,0.962269,38.0,3949.0
2018.0,0.12024,3.0,2495.0
2018.0,2.09455,280.0,13368.0
2018.0,2.14246,856.0,39954.0
2018.0,2.44313,29.0,1187.0
2018.0,0.096432,1.0,1037.0
2018.0,0.743332,272.0,36592.0
2018.0,0.9629,34.0,3531.0
2018.0,0.225734,11.0,4873.0
2018.0,0.269179,6.0,2229.0
2018.0,0.525762,40.0,7608.0
2018.0,2.04466,1041.0,50913.0
2018.0,0.0577534,2.0,3463.0
2018.0,0.867231,42.0,4843.0
2018.0,1.0465,318.0,30387.0
2018.0,1.536,163.0,10612.0
2018.0,1.03635,71.0,6851.0
2018.0,2.02545,355.0,17527.0
2018.0,0.350877,11.0,3135.0
2018.0,0.0,0.0,1409.0
2018.0,1.45166,97.0,6682.0
2018.0,0.441859,60.0,13579.0
2018.0,0.704556,15.0,2129.0
2018.0,2.63835,902.0,34188.0
2018.0,1.28603,178.0,13841.0
2018.0,0.228311,26.0,11388.0
2018.0,0.593939,49.0,8250.0
2018.0,0.723764,6.0,829.0
2018.0,0.708153,80.0,11297.0
2018.0,1.93568,65.0,3358.0
2018.0,0.705561,238.0,33732.0
2018.0,1.00661,568.0,56427.0
2018.0,0.248262,15.0,6042.0
2018.0,1.09472,46.0,4202.0
2018.0,1.18708,79.0,6655.0
2018.0,0.402706,25.0,6208.0
2018.0,2.1767,561.0,25773.0
2018.0,1.08121,225.0,20810.0
2018.0,2.54351,19.0,747.0
2018.0,1.33406,1194.0,89501.0
2018.0,0.22417,11.0,4907.0
2018.0,0.71708,44.0,6136.0
2018.0,1.00353,37.0,3687.0
2018.0,0.0642666,55.0,85581.0
2018.0,7.31707,156.0,2132.0
2018.0,0.511945,3.0,586.0
2018.0,1.7731,1772.0,99938.0
2018.0,1.62738,640.0,39327.0
2018.0,1.95933,79.0,4032.0
2018.0,1.73525,307.0,17692.0
2018.0,1.10452,54.0,4889.0
2018.0,1.48079,698.0,47137.0
2018.0,2.08133,843.0,40503.0
2018.0,1.50082,73.0,4864.0
2018.0,0.0,0.0,2530.0
2018.0,2.17196,314.0,14457.0
2018.0,2.31987,1850.0,79746.0
2018.0,1.5748,34.0,2159.0
2018.0,0.52459,8.0,1525.0
2018.0,0.791928,394.0,49752.0
2018.0,1.25458,65.0,5181.0
2018.0,0.507453,32.0,6306.0
2018.0,0.86426,119.0,13769.0
2018.0,0.976947,114.0,11669.0
2018.0,2.47737,1256.0,50699.0
2018.0,0.925735,135.0,14583.0
2018.0,0.7087,58.0,8184.0
2018.0,1.00768,505.0,50115.0
2018.0,1.02859,281.0,27319.0
2018.0,1.28562,97.0,7545.0
2018.0,1.93019,339.0,17563.0
2018.0,0.581937,25.0,4296.0
2018.0,0.634962,49.0,7717.0
2018.0,1.94323,89.0,4580.0
2018.0,0.389035,65.0,16708.0
2018.0,0.609756,19.0,3116.0
2018.0,2.70526,885.0,32714.0
2018.0,0.852188,171.0,20066.0
2018.0,0.964829,623.0,64571.0
2018.0,0.897307,974.0,108547.0
2018.0,0.937866,32.0,3412.0
2018.0,0.793849,127.0,15998.0
2018.0,1.66568,113.0,6784.0
2018.0,0.778397,260.0,33402.0
2018.0,0.901871,536.0,59432.0
2018.0,0.233173,15.0,6433.0
2018.0,1.36324,217.0,15918.0
2018.0,0.944063,147.0,15571.0
2018.0,0.492051,39.0,7926.0
2018.0,2.57487,730.0,28351.0
2018.0,1.12891,258.0,22854.0
2018.0,1.06898,53.0,4958.0
2018.0,1.52388,1373.0,90099.0
2018.0,0.341734,24.0,7023.0
2018.0,0.799522,107.0,13383.0
2018.0,1.27936,268.0,20948.0
2018.0,1.69995,63.0,3706.0
2018.0,7.7072,199.0,2582.0
2018.0,2.28672,26.0,1137.0
2018.0,1.92353,2037.0,105899.0
2018.0,1.72381,635.0,36837.0
2018.0,2.37628,109.0,4587.0
2018.0,1.67422,288.0,17202.0
2018.0,1.11684,52.0,4656.0
2018.0,1.27218,598.0,47006.0
2018.0,2.33871,978.0,41818.0
2018.0,1.53914,70.0,4548.0
2018.0,0.0872981,2.0,2291.0
2018.0,2.25308,305.0,13537.0
2018.0,2.39457,1830.0,76423.0
2018.0,1.41463,29.0,2050.0
2018.0,0.271003,5.0,1845.0
2018.0,1.00549,493.0,49031.0
2018.0,1.1109,58.0,5221.0
2018.0,0.507835,35.0,6892.0
2018.0,0.84532,124.0,14669.0
2018.0,1.27859,142.0,11106.0
2018.0,2.55452,1312.0,51360.0
2018.0,0.975419,150.0,15378.0
2018.0,0.705379,56.0,7939.0
2018.0,1.16488,583.0,50048.0
2018.0,1.07104,259.0,24182.0
2018.0,1.71591,133.0,7751.0
2018.0,1.99827,346.0,17315.0
2018.0,0.564279,23.0,4076.0
2018.0,0.541221,43.0,7945.0
2018.0,2.57421,196.0,7614.0
2018.0,0.628229,107.0,17032.0
2018.0,0.195759,6.0,3065.0
2018.0,2.60627,897.0,34417.0
2018.0,0.809395,173.0,21374.0
2018.0,0.981513,661.0,67345.0
2018.0,1.04739,1139.0,108746.0
2018.0,1.32289,49.0,3704.0
2018.0,0.644522,117.0,18153.0
2018.0,1.86642,121.0,6483.0
2018.0,0.793493,280.0,35287.0
2018.0,1.04907,639.0,60911.0
2018.0,0.32491,18.0,5540.0
2018.0,1.58326,224.0,14148.0
2018.0,0.787648,126.0,15997.0
2018.0,0.716604,53.0,7396.0
2018.0,2.12283,589.0,27746.0
2018.0,0.889977,149.0,16742.0
2018.0,1.0993,60.0,5458.0
2018.0,1.65295,1490.0,90142.0
2018.0,0.507963,37.0,7284.0
2018.0,0.734944,108.0,14695.0
2018.0,1.43178,319.0,22280.0
2018.0,1.60723,64.0,3982.0
2018.0,6.87581,160.0,2327.0
2018.0,1.46552,17.0,1160.0
2018.0,1.93051,2048.0,106086.0
2018.0,1.83318,658.0,35894.0
2018.0,2.27015,100.0,4405.0
2018.0,1.79159,332.0,18531.0
2018.0,1.63996,87.0,5305.0
2018.0,1.42798,691.0,48390.0
2018.0,2.5849,1042.0,40311.0
2018.0,1.32265,66.0,4990.0
2018.0,0.113679,3.0,2639.0
2018.0,2.02167,293.0,14493.0
2018.0,2.62093,2067.0,78865.0
2018.0,1.73611,35.0,2016.0
2018.0,0.0910332,2.0,2197.0
2018.0,1.0392,518.0,49846.0
2018.0,0.847305,47.0,5547.0
2018.0,0.477085,33.0,6917.0
2018.0,0.991109,136.0,13722.0
2018.0,1.39531,181.0,12972.0
2018.0,2.76474,1408.0,50927.0
2018.0,0.925051,137.0,14810.0
2018.0,1.09429,86.0,7859.0
2018.0,1.27304,605.0,47524.0
2018.0,1.08728,293.0,26948.0
2018.0,1.39559,107.0,7667.0
2018.0,2.19066,384.0,17529.0
2018.0,0.794989,33.0,4151.0
2018.0,0.718391,55.0,7656.0
2018.0,1.52995,47.0,3072.0
2018.0,0.560348,89.0,15883.0
2018.0,0.661417,21.0,3175.0
2018.0,2.69214,889.0,33022.0
2018.0,1.06924,204.0,19079.0
2018.0,1.1082,706.0,63707.0
2018.0,1.14982,1261.0,109669.0
2018.0,0.798019,29.0,3634.0
2018.0,0.638889,115.0,18000.0
2018.0,2.07515,132.0,6361.0
2018.0,0.856987,298.0,34773.0
2018.0,1.07662,610.0,56659.0
2018.0,0.32098,22.0,6854.0
2018.0,1.4797,234.0,15814.0
2018.0,0.883799,142.0,16067.0
2018.0,0.354558,24.0,6769.0
2018.0,2.20848,607.0,27485.0
2018.0,1.33969,309.0,23065.0
2018.0,1.12488,59.0,5245.0
2018.0,1.96792,1715.0,87148.0
2018.0,0.323226,21.0,6497.0
2018.0,0.907568,130.0,14324.0
2018.0,1.4437,308.0,21334.0
2018.0,0.994789,42.0,4222.0
2018.0,7.13668,165.0,2312.0
2018.0,1.77066,21.0,1186.0
2018.0,2.17778,2206.0,101296.0
2018.0,2.24187,857.0,38227.0
2018.0,1.00476,38.0,3782.0
2018.0,1.61534,257.0,15910.0
2018.0,1.49044,85.0,5703.0
2018.0,1.58346,753.0,47554.0
2018.0,2.29673,944.0,41102.0
2018.0,1.61677,81.0,5010.0
2018.0,0.155521,4.0,2572.0
2018.0,1.8309,280.0,15293.0
2018.0,2.95452,2338.0,79133.0
2018.0,1.76252,38.0,2156.0
2018.0,0.375738,7.0,1863.0
2018.0,1.16002,579.0,49913.0
2018.0,1.0576,65.0,6146.0
2018.0,0.616776,45.0,7296.0
2018.0,1.19834,176.0,14687.0
2018.0,1.58001,227.0,14367.0
2018.0,3.17727,1590.0,50043.0
2018.0,1.23958,168.0,13553.0
2018.0,0.993521,69.0,6945.0
2018.0,1.14343,550.0,48101.0
2018.0,1.1997,339.0,28257.0
2018.0,1.53928,116.0,7536.0
2018.0,2.50883,405.0,16143.0
2018.0,0.969123,43.0,4437.0
2018.0,0.580357,52.0,8960.0
2018.0,2.06318,177.0,8579.0
2018.0,0.581503,94.0,16165.0
2018.0,0.739788,23.0,3109.0
2018.0,2.98871,982.0,32857.0
2018.0,1.08787,233.0,21418.0
2018.0,1.13599,700.0,61620.0
2018.0,1.37015,1425.0,104003.0
2018.0,0.79758,29.0,3636.0
2018.0,0.893915,166.0,18570.0
2018.0,2.47682,179.0,7227.0
2018.0,0.879487,306.0,34793.0
2018.0,1.14248,652.0,57069.0
2018.0,0.455949,31.0,6799.0
2018.0,1.94822,298.0,15296.0
2018.0,0.853253,141.0,16525.0
2018.0,1.05605,91.0,8617.0
2018.0,2.63998,761.0,28826.0
2018.0,1.69755,338.0,19911.0
2018.0,1.42456,71.0,4984.0
2018.0,1.88437,1632.0,86607.0
2018.0,0.45797,31.0,6769.0
2018.0,1.02533,151.0,14727.0
2018.0,1.35014,286.0,21183.0
2018.0,0.897708,38.0,4233.0
2018.0,6.79673,108.0,1589.0
2018.0,1.78384,17.0,953.0
2018.0,2.43232,2399.0,98630.0
2018.0,2.38157,914.0,38378.0
2018.0,2.44719,95.0,3882.0
2018.0,2.01895,407.0,20159.0
2018.0,2.19714,109.0,4961.0
2018.0,1.76401,875.0,49603.0
2018.0,2.60677,1073.0,41162.0
2018.0,1.84649,102.0,5524.0
2018.0,0.152091,4.0,2630.0
2018.0,2.25685,336.0,14888.0
2018.0,3.32044,2626.0,79086.0
2018.0,1.76036,31.0,1761.0
2018.0,0.222346,4.0,1799.0
2018.0,1.30508,656.0,50265.0
2018.0,1.32008,77.0,5833.0
2018.0,0.581959,36.0,6186.0
2018.0,1.15607,168.0,14532.0
2018.0,1.85763,232.0,12489.0
2018.0,3.29785,1645.0,49881.0
2018.0,0.849477,82.0,9653.0
2018.0,1.66245,138.0,8301.0
2018.0,1.11881,565.0,50500.0
2018.0,1.1542,311.0,26945.0
2018.0,2.24719,162.0,7209.0
2018.0,2.70222,457.0,16912.0
2018.0,1.44078,59.0,4095.0
2018.0,0.708248,62.0,8754.0
2018.0,2.22141,182.0,8193.0
2018.0,0.549416,87.0,15835.0
2018.0,0.73193,24.0,3279.0
2018.0,2.97478,992.0,33347.0
2018.0,1.28941,256.0,19854.0
2018.0,1.26905,786.0,61936.0
2018.0,1.45464,1548.0,106418.0
2018.0,1.15875,40.0,3452.0
2018.0,1.0196,193.0,18929.0
2018.0,2.66712,235.0,8811.0
2018.0,0.927737,313.0,33738.0
2018.0,1.20261,676.0,56211.0
2018.0,0.558331,38.0,6806.0
2018.0,2.19329,347.0,15821.0
2018.0,0.972398,161.0,16557.0
2018.0,0.870617,72.0,8270.0
2018.0,2.8987,831.0,28668.0
2018.0,1.44402,275.0,19044.0
2018.0,1.16677,58.0,4971.0
2018.0,2.05753,1819.0,88407.0
2018.0,0.420954,27.0,6414.0
2018.0,1.02125,148.0,14492.0
2018.0,1.47368,308.0,20900.0
2018.0,0.858896,35.0,4075.0
2018.0,6.48952,127.0,1957.0
2018.0,1.90763,19.0,996.0
2018.0,2.16187,2162.0,100006.0
2018.0,2.76766,1087.0,39275.0
2018.0,2.06333,101.0,4895.0
2018.0,2.05666,424.0,20616.0
2018.0,1.98373,100.0,5041.0
2018.0,1.86635,944.0,50580.0
2018.0,2.74013,1120.0,40874.0
2018.0,2.27739,122.0,5357.0
2018.0,0.530179,13.0,2452.0
2018.0,1.94363,291.0,14972.0
2018.0,3.39753,2745.0,80794.0
2018.0,1.40217,22.0,1569.0
2018.0,0.524934,10.0,1905.0
2018.0,1.25819,632.0,50231.0
2018.0,1.34377,79.0,5879.0
2018.0,0.465326,31.0,6662.0
2018.0,1.36772,192.0,14038.0
2018.0,1.6424,229.0,13943.0
2018.0,3.67614,1867.0,50787.0
2018.0,0.981172,111.0,11313.0
2018.0,1.49345,98.0,6562.0
2018.0,1.2139,599.0,49345.0
2018.0,1.36638,382.0,27957.0
2018.0,1.75836,132.0,7507.0
2018.0,2.84541,499.0,17537.0
2018.0,1.33657,55.0,4115.0
2018.0,0.592277,50.0,8442.0
2018.0,2.22559,176.0,7908.0
2018.0,0.559854,89.0,15897.0
2018.0,0.795165,25.0,3144.0
2018.0,2.92529,926.0,31655.0
2018.0,1.31015,278.0,21219.0
2018.0,1.09622,710.0,64768.0
2018.0,1.51526,1427.0,94175.0
2018.0,0.787861,27.0,3427.0
2018.0,0.870578,157.0,18034.0
2018.0,2.58927,153.0,5909.0
2018.0,0.99541,347.0,34860.0
2018.0,1.32262,731.0,55269.0
2018.0,0.629704,41.0,6511.0
2018.0,2.53877,406.0,15992.0
2018.0,0.91149,152.0,16676.0
2018.0,0.98301,81.0,8240.0
2018.0,3.16233,945.0,29883.0
2018.0,2.05769,428.0,20800.0
2018.0,0.89695,45.0,5017.0
2018.0,2.27396,1850.0,81356.0
2018.0,0.49554,30.0,6054.0
2018.0,1.04355,173.0,16578.0
2018.0,1.35031,280.0,20736.0
2018.0,0.970414,41.0,4225.0
2018.0,7.54907,150.0,1987.0
2018.0,0.788436,6.0,761.0
2018.0,2.28306,2260.0,98990.0
2018.0,2.96346,1111.0,37490.0
2018.0,2.5618,114.0,4450.0
2018.0,2.11686,363.0,17148.0
2018.0,2.48363,110.0,4429.0
2018.0,2.07476,943.0,45451.0
2018.0,3.09119,1160.0,37526.0
2018.0,2.44985,138.0,5633.0
2018.0,0.41511,10.0,2409.0
2018.0,2.54998,338.0,13255.0
2018.0,3.74132,2888.0,77192.0
2018.0,1.69705,27.0,1591.0
2018.0,1.30039,20.0,1538.0
2018.0,1.37384,649.0,47240.0
2018.0,1.51374,81.0,5351.0
2018.0,0.387758,28.0,7221.0
2018.0,1.42206,209.0,14697.0
2018.0,1.71684,207.0,12057.0
2018.0,4.08906,1956.0,47835.0
2018.0,1.13394,149.0,13140.0
2018.0,0.78941,65.0,8234.0
2018.0,1.1907,577.0,48459.0
2018.0,1.45076,354.0,24401.0
2018.0,1.84595,139.0,7530.0
2018.0,3.26548,523.0,16016.0
2018.0,0.522496,18.0,3445.0
2018.0,0.714286,61.0,8540.0
2018.0,2.61819,175.0,6684.0
2018.0,0.651933,100.0,15339.0
2018.0,0.224888,6.0,2668.0
2018.0,3.23105,1014.0,31383.0
2018.0,1.3982,271.0,19382.0
2018.0,1.13998,659.0,57808.0
2018.0,1.68017,1389.0,82670.0
2018.0,1.14135,39.0,3417.0
2018.0,0.76949,114.0,14815.0
2018.0,3.67013,332.0,9046.0
2018.0,1.16013,406.0,34996.0
2018.0,1.38527,675.0,48727.0
2018.0,0.310762,19.0,6114.0
2018.0,2.26159,323.0,14282.0
2018.0,0.433239,72.0,16619.0
2018.0,1.14379,91.0,7956.0
2018.0,3.38883,973.0,28712.0
2018.0,2.01558,370.0,18357.0
2018.0,1.13384,46.0,4057.0
2018.0,2.45717,1896.0,77162.0
2018.0,0.487559,29.0,5948.0
2018.0,1.09859,154.0,14018.0
2018.0,1.54697,316.0,20427.0
2018.0,0.768278,31.0,4035.0
2018.0,8.06142,168.0,2084.0
2018.0,0.395257,3.0,759.0
2018.0,2.44287,2324.0,95134.0
2018.0,3.05731,1084.0,35456.0
2018.0,2.62815,121.0,4604.0
2018.0,2.71199,434.0,16003.0
2018.0,2.72989,76.0,2784.0
2018.0,2.07785,719.0,34603.0
2018.0,2.81932,986.0,34973.0
2018.0,2.62246,106.0,4042.0
2018.0,0.256082,4.0,1562.0
2018.0,2.15529,239.0,11089.0
2018.0,4.49598,3230.0,71842.0
2018.0,1.72956,22.0,1272.0
2018.0,0.643974,7.0,1087.0
2018.0,1.55275,627.0,40380.0
2018.0,1.87045,54.0,2887.0
2018.0,0.696409,32.0,4595.0
2018.0,1.53097,198.0,12933.0
2018.0,1.88326,201.0,10673.0
2018.0,4.69982,2271.0,48321.0
2018.0,1.15213,142.0,12325.0
2018.0,1.38319,64.0,4627.0
2018.0,1.63042,644.0,39499.0
2018.0,1.67806,189.0,11263.0
2018.0,2.20573,110.0,4987.0
2018.0,3.27512,512.0,15633.0
2018.0,1.18802,23.0,1936.0
2018.0,1.30226,95.0,7295.0
2018.0,3.07619,195.0,6339.0
2018.0,1.12796,148.0,13121.0
2018.0,0.191939,3.0,1563.0
2018.0,3.42996,988.0,28805.0
2018.0,1.32678,243.0,18315.0
2018.0,1.34015,742.0,55367.0
2018.0,1.66221,1263.0,75983.0
2018.0,0.646154,21.0,3250.0
2018.0,1.04089,125.0,12009.0
2018.0,4.05823,223.0,5495.0
2018.0,1.36558,450.0,32953.0
2018.0,1.60346,663.0,41348.0
2018.0,0.452489,19.0,4199.0
2018.0,2.93588,424.0,14442.0
2018.0,1.14909,157.0,13663.0
2018.0,1.64434,81.0,4926.0
2018.0,3.67031,806.0,21960.0
2018.0,3.04355,522.0,17151.0
2018.0,0.763151,28.0,3669.0
2018.0,2.72211,2085.0,76595.0
2018.0,0.744971,30.0,4027.0
2018.0,1.40879,117.0,8305.0
2018.0,1.54163,277.0,17968.0
2018.0,0.585652,16.0,2732.0
2018.0,9.18468,187.0,2036.0
2018.0,0.65189,5.0,767.0
2018.0,2.74578,2448.0,89155.0
2018.0,3.06889,1263.0,41155.0
2018.0,2.31352,116.0,5014.0
2018.0,2.712,552.0,20354.0
2018.0,2.10595,97.0,4606.0
2018.0,2.35193,1177.0,50044.0
2018.0,3.48753,1492.0,42781.0
2018.0,2.59067,155.0,5983.0
2018.0,0.199681,5.0,2504.0
2018.0,2.2897,368.0,16072.0
2018.0,4.12984,3378.0,81795.0
2018.0,1.92308,34.0,1768.0
2018.0,0.610288,7.0,1147.0
2018.0,1.44399,732.0,50693.0
2018.0,1.69739,93.0,5479.0
2018.0,0.597984,35.0,5853.0
2018.0,1.46818,206.0,14031.0
2018.0,1.75322,238.0,13575.0
2018.0,4.4938,2424.0,53941.0
2018.0,0.843429,110.0,13042.0
2018.0,1.12314,83.0,7390.0
2018.0,1.39094,716.0,51476.0
2018.0,1.4829,386.0,26030.0
2018.0,2.08246,149.0,7155.0
2018.0,3.41987,631.0,18451.0
2018.0,1.32776,54.0,4067.0
2018.0,0.885296,69.0,7794.0
2018.0,2.68817,195.0,7254.0
2018.0,1.02199,171.0,16732.0
2018.0,0.182083,5.0,2746.0
2018.0,3.30683,1098.0,33204.0
2018.0,1.40047,299.0,21350.0
2018.0,1.31799,828.0,62823.0
2018.0,1.79357,1843.0,102756.0
2018.0,1.30201,46.0,3533.0
2018.0,1.14975,204.0,17743.0
2018.0,2.7498,202.0,7346.0
2018.0,1.22572,443.0,36142.0
2018.0,1.42853,1074.0,75182.0
2018.0,0.594855,37.0,6220.0
2018.0,2.96338,479.0,16164.0
2018.0,0.986423,186.0,18856.0
2018.0,1.42418,125.0,8777.0
2018.0,3.58931,1104.0,30758.0
2018.0,2.34652,456.0,19433.0
2018.0,0.93551,47.0,5024.0
2018.0,2.59753,2158.0,83079.0
2018.0,0.665668,40.0,6009.0
2018.0,1.2961,188.0,14505.0
2018.0,1.60114,338.0,21110.0
2018.0,0.831817,32.0,3847.0
2018.0,7.28509,150.0,2059.0
2018.0,1.11402,17.0,1526.0
2018.0,2.51122,2579.0,102699.0
2018.0,2.97551,1152.0,38716.0
2018.0,2.41474,114.0,4721.0
2018.0,2.66633,525.0,19690.0
2018.0,1.94778,94.0,4826.0
2018.0,2.55125,1206.0,47271.0
2018.0,3.88091,1606.0,41382.0
2018.0,3.6658,240.0,6547.0
2018.0,0.649652,14.0,2155.0
2018.0,3.57839,349.0,9753.0
2018.0,4.07818,3182.0,78025.0
2018.0,2.21402,36.0,1626.0
2018.0,0.696594,9.0,1292.0
2018.0,1.5422,788.0,51096.0
2018.0,1.8206,96.0,5273.0
2018.0,0.542571,39.0,7188.0
2018.0,1.335,192.0,14382.0
2018.0,1.54104,184.0,11940.0
2018.0,3.95995,2001.0,50531.0
2018.0,0.853603,113.0,13238.0
2018.0,0.952511,70.0,7349.0
2018.0,1.50652,762.0,50580.0
2018.0,1.37479,352.0,25604.0
2018.0,1.89865,148.0,7795.0
2018.0,3.22215,540.0,16759.0
2018.0,1.63128,63.0,3862.0
2018.0,0.665795,56.0,8411.0
2018.0,2.32166,179.0,7710.0
2018.0,1.09869,168.0,15291.0
2018.0,0.721402,21.0,2911.0
2018.0,3.56914,1172.0,32837.0
2018.0,1.57558,318.0,20183.0
2018.0,1.46959,892.0,60697.0
2018.0,1.7682,1792.0,101346.0
2018.0,0.791184,28.0,3539.0
2018.0,1.10415,208.0,18838.0
2018.0,2.92545,197.0,6734.0
2018.0,1.28866,440.0,34144.0
2018.0,1.52263,811.0,53263.0
2018.0,0.979741,59.0,6022.0
2018.0,2.64892,418.0,15780.0
2018.0,0.93426,164.0,17554.0
2018.0,1.69782,129.0,7598.0
2018.0,3.57419,1017.0,28454.0
2018.0,2.45367,474.0,19318.0
2018.0,1.29148,65.0,5033.0
2018.0,2.60454,2071.0,79515.0
2018.0,0.608632,33.0,5422.0
2018.0,1.02581,155.0,15110.0
2018.0,1.47003,311.0,21156.0
2018.0,1.22087,44.0,3604.0
2018.0,10.5825,218.0,2060.0
2018.0,0.397772,5.0,1257.0
2018.0,2.79124,2827.0,101281.0
2018.0,3.66897,1420.0,38703.0
2018.0,2.76118,134.0,4853.0
2018.0,3.27903,622.0,18969.0
2018.0,2.96112,131.0,4424.0
2018.0,2.90103,1356.0,46742.0
2018.0,5.00071,2122.0,42434.0
2018.0,3.38048,196.0,5798.0
2018.0,0.655881,15.0,2287.0
2018.0,2.84912,426.0,14952.0
2018.0,5.30797,4258.0,80219.0
2018.0,1.46404,23.0,1571.0
2018.0,0.456323,7.0,1534.0
2018.0,1.69029,854.0,50524.0
2018.0,2.26178,108.0,4775.0
2018.0,0.634312,43.0,6779.0
2018.0,1.92336,257.0,13362.0
